,0
235,1453445.0364688237
236,1480631.817743558
237,1486415.3662700248
238,1487989.704047015
239,1499072.6966833062
240,1485686.7370010295
241,1490277.4012976147
242,1466121.2741351053
243,1479706.2094071025
244,1493618.7292500034
245,1499796.4884165097
246,1499000.3602355171
247,1512261.1928628732
248,1518820.3010189347
249,1516626.9747606586
250,1523334.0871970812
251,1514513.3757429551
252,1540023.5150255826
253,1541688.6831974585
254,1536908.633325749
255,1544321.0855447932
256,1544223.6796964556
257,1534783.5256400334
258,1525424.4618012018
259,1539560.2294376667
260,1546780.0503829732
261,1528466.2707338014
262,1555887.5643278675
263,1542514.8670385978
264,1504732.270203278
265,1454198.905406306
266,1461945.4199625098
267,1456558.3260602788
268,1465594.3843484216
269,1445320.110794342
270,1425035.444462238
271,1443801.8747249476
272,1462717.9948981528
273,1464596.7530085403
274,1419198.998533084
275,1429051.911243912
276,1410407.7569284309
277,1427382.5818446686
278,1427738.508704268
279,1441783.188099977
280,1439306.563291229
281,1464177.132428973
282,1464431.3446096096
283,1470719.6945597907
284,1469990.5291343501
285,1467409.2587421453
286,1451944.4436378833
287,1469528.0911590343
288,1464449.2655735302
289,1472280.6199652858
290,1484837.4637242476
291,1486975.3998635798
292,1483283.353932861
293,1498248.3166616985
294,1525561.8739169722
295,1524576.960297719
296,1528464.2910373043
297,1534649.3222184782
298,1544037.1925482464
299,1549684.840665478
300,1546705.619239847
301,1555944.2744676105
302,1558857.2002177255
303,1567186.4607114345
304,1557794.0738879226
305,1561084.2446809607
306,1572919.5694537277
307,1567233.4113495806
308,1565869.9153312694
309,1566319.04804152
310,1572101.040319805
311,1576683.4316440583
312,1568369.0400148295
313,1572886.0790954924
314,1587087.6055650783
315,1588423.4648971017
316,1587374.8389230869
317,1594121.931489363
318,1602873.4772141546
319,1601883.0207774262
320,1606582.137532255
321,1632872.637956489
322,1637598.8453428403
323,1583124.4873241521
324,1593021.715133746
325,1587793.1374513388
326,1603389.058623565
327,1611438.7176676476
328,1623775.8941949503
329,1611534.4685499421
330,1587208.8877582704
331,1599608.1942958096
332,1625261.4620625158
333,1576793.5924717712
334,1603970.435822243
335,1576538.0183368018
336,1562475.4300838565
337,1508272.310302957
338,1477137.5707665647
339,1539761.4520601288
340,1536483.7670196695
341,1569270.2204257583
342,1546411.2574875625
343,1522596.625934233
344,1521958.0272847477
345,1499929.766788303
346,1493967.7884118673
